"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Kyo Ei America Corp","Ba:Mackin Industries Inc 9921 Jordan Circle Santa Fe Springs Ca 90670 Tel:562-946-6820, Ba:Mackin Industries Inc 9921 Jordan Circle Santa Fe Springs Ca 90670 Tel:562-946-6820 Fax:562-944-Long Beach Ca Ca 90670 Us, Dba Mackin Industries Inc 9921 Jo Rdan Circle Santa Fe Springs Ca 90670 U S A Tel 562 946 90670","","Phone Numbers: 5629466820, 56294690670, 90670562946 --- Emails: ","United States","10","Long Beach, Ca, Los Angeles, Ca","Shanghai, Kobe, Xiamen","870870, 760421","Aluminum Wheels Accessories, Aluminum Wheels Accessories Cap, Aluminum Wheels Auto","10","60113","Kyo Ei America Corp","Ba:Mackin Industries Inc 9921 Jordan Circle Santa Fe Springs Ca 90670 Tel:562-946-6820 Fax:562-944-Long Beach Ca Us, Dba Mackin Industries Inc 9921 Jo Rdan Circle Santa Fe Springs Ca 90670 U S A Tel 562 946 90670, 9921 Jordan Circle Santa Fe Springs Ca 90670 562-946-6820"
"Newborn Brothers Co Inc","8221-D Preston Court Jessup Md 20794 U S A Attn:Albert Lee Tel:301 604 1500, 7222 Parkway Drive Suite A Hanover Md 21076 U S A Attn:Albert Lee Tel:301 604 1500, 8221-D Preston Court Jessup Md 20794 U S A Attn:Albert Lee Tel:301 604 1500 Ein:54-0977541","","Phone Numbers: 3016041500 --- Emails: ","United States","10","Baltimore, Md, Los Angeles, Ca, Oakland, Ca","Yantian, Panama Canal ?C Caribbean","820559, 321410","Caulking Applicator Caulking Applicator Aluminum Sign Solid Wooden, Dripfree Gun Extrusion Tools Lite Dripfree Gun Thrust Caulking Applicator Thrust Caulking Applicator Elite Cartridge Gun Thrust Xsp Epoxy Applicator Epoxy Applicator Xsp Epoxy Applicator Xsp Dual Component Applicator Sausage Gun Xsp Black Sausage Bulk Cartridge Gun Blue Sausage Bulk Cartridge Gun Orange Sausage Bulk Cartridge Gun Green Sausage Bulk Cartridge Gun Red Sausage Bulk Cartridge Gun Neon Sausage Bulk Cartridge Gun Camo Sausage Bulk Cartridge Gun Sausage Bulk Cartridge Gun Aluminum Ladder Hook Bent Grey Pocketslk Stiff Pocketslk Flex Pocketslkelp Spt Spt Kit Stainless Spatulas Hardwood Handle Inch Straight Sptoff Kit Stainless Spatulas Hardwood Handle Inch Straight Kit Spt Wide Wide Spatulas Kit Spt Plastic Plastic Spatulas Slick Straight Spatulas Rubber Grip Handles Slick Straight Spatulas Spt Stainless Patulas Hardwood Handle Inch Tapered Spt Poff Stainless Patulas Hardwood Handle Inch Tapered Spt Stainless Patulas Hardwood Handle Inch Straight Spt Soff Stainless Spatulas Ha, Extrusion Tools Extrusion Tools Drip Skeleton Hex Rod Revolving Frame High Thrust Caulker Epoxy Applicator Xsp Seam Sealer Applicator Use Cartridges Accepts Ratios Epoxy Applicator Xsp Tra Super Power Mlx Side Side Dual Epoxy Applicator Xsp Epoxy Applicator Xsp Epoxy Applicator Elite Sausage Gun Cascade Professional Bulk Cartridge Sausage Pack Applicator Sip Thrust Guarant Guarant Label Stick Barrel Blue Premium Sausage Bulk Gartridge Gun Black Premium Sausage Bulk Gartridge Gun Green Premium Sausage Bulk Gartridge Gun Orange Premium Sausage Bulk Gartridge Gun Red Premium Sausage Bulk Gartridge Gun Metro Red Professional Bulk Cartridge Sausage Pack Applicator Slick Straight Spatulas Rubber Grip Handles Slick Straight Spatulas Professional Bulk Cartridge Sausage Pack Applicator Pocketslkelp Spt Soff Stainless Patulas Hardwood Handle Inch Straight Spt Stef Stainless Patulas Hardwood Handle Inch Straight Spt Soff Stainless Spatulas Hardwood Handle Inch Straight Yellow Nozzle Bent Aluminum","14","164253","Newborn Brothers Co Inc","8221-D Preston Court Jessup Md 20794 U S A Attn:Albert Lee Tel:301 604 1500, 7222 Parkway Drive Suite A Hanover Md 21076 U S A Attn:Albert Lee Tel:301 604 1500, 8221-D Preston Court Jessup Md 20794 U S A Attn:Albert Lee Tel:301 604 1500 Ein:54-0977541"
"Sunflowery Inc","1942 Broadway St Ste 314C Boulder Co 8030230-1292080 Co 80302 Us","","Phone Numbers: 80302301292080 --- Emails: ","United States","10","New York/Newark Area, Newark, Nj, Long Beach, Ca, Los Angeles, Ca","Shanghai","760900, 730421, 842123","Radiator Aluminum Tube Kit, Radiator Oxygen Sensor Catalytic Converter Ind Scooper Engine Cover Hinge Fuel Rail Wat Inlet Control Arm Condeser Wheel Hub Posi Tioner Aluminum Tube Kit Aluminum Alloy Pulley Motorcycle Water Tank Escape Pipe Start Tor Permeability Oil Pot Oil Pipe Adapter Ter Tank Cover Rubber Hose Oil Coolling Kit Steering Oil Pipe Assembly, Radiator Oxygen Sensor Solenoid Valve Wind Scooper Fuel Rail Silicone Tube Connecting Pipequick Release Gasket Control Arm Aluminum Kit Motorcycle Water Tank Escape Pipe License Plate Frame Cooling Fan Permeability Oil Pot Automobile Decorative Fuel Pump Oilpipe Adapter Fuel Filter Water Tank Cover Compression Valve Oil Coolling Kit Check Valve Intercooler Steering Oil Pipe Assembly Catalytic Converter Condenser","10","64199","Sunflowery Inc","1942 Broadway St Ste 314C Boulder Co 8030230-1292080 Co Us"
"Teak Warehouse","2653 Manhattan Beach Blvd Redondo Beach Ca 90278 Usa Attn Doug Tel : 3105368325, 2653 Manhattan Beach Blvd Redondo Beach Ca 90278 Usa Attn : Doug Tel : 3105368325, 2653 Manhattan Beach Blvd Redondo Beach Ca 90278 Usa Attn: Doug Tel: 3105368325","","Phone Numbers: 3105368325, +13105368325 --- Emails: ","United States","10","Los Angeles, Ca","Kao Hsiung, Kajang, Hong Kong","940320, 830242, 940360","Wooden Furniture Synthetics Aluminum Furniture Nett Tax, Synthetics Aluminum Furniture Synthetics Aluminum Furniture, Furniture Synthetics Aluminum Furniture Nett Tax","10","18296","Teak Warehouse","2653 Manhattan Beach Blvd Redondo Beach Ca 90278 Usa Attn Doug Tel : 3105368325, 2653 Manhattan Beach Blvd Redondo Beach Ca 90278 Usa Attn : Doug Tel : 3105368325, 2653 Manhattan Beach Blvd Redondo Beach Ca 90278 Usa Attn: Doug Tel: 3105368325"
"Tradeforce Inc","O:Matchland International Limited 13 Jensen Dr Somerset Nj 08873 Tel:6264977111, /O: Matchland International Limited 14144 Santa Ana Ave Fontana Ca 92337 +1 626 6956999, /O:Match International Limited 14144 Santa Ana Ave Fontana Ca 92337 626-695-6999","hipacking.com","Phone Numbers: +16266956999, 6264977111, 07032973589211 --- Emails: 30336 Atl3@Hipacking Com, 695-6999 Ont2@Hipacking Com","United States","10","New York/Newark Area, Newark, Nj, Long Beach, Ca, Los Angeles, Ca","Yantian","281830, 210690, 262040","Adjustable Shower Chair Adjustable Shower Chair Aluminum Folidng Walker Daeneryshipacking Wendyhipacking Ont Hipacking Daeneryshipacking Wendyhipacking, Aluminum Rollator, Aluminum Rollator Aluminum Commdode Chair","10","107909","Tradeforce Inc, Guangzhou Yicheng Trade Co Ltd, Ontime Delivery Logistics Inc","Add : Rm506 Huale Tower No 53 Huale Rd Yuexiu Dist Guangzhou China, O:Matchland International Limited 13 Jensen Dr Somerset Nj 08873 Tel:6264977111, 1979 Marcus Ave Ste 210 Lake Success Ny 11042 Phone: 347-951-9088"
"Ami Trade Inc","Usa 1875 Sw 22 St Miami Fl 33145 Ph:305-854-8890 Fax:305-854-2141","","Phone Numbers: 3058542141, 3058548890 --- Emails: ","United States","9","New Orleans, La, Houston, Tx","Cartagena, Port Bustamante","847439, 760200","Aluminum Scrap Mts Aca Aluminios Cobres Aceros Sas Transfer Right Control Ami Trading Usa Consignee Parag Cmi Uniforms Rules Sea Waybill, Aluminum Scrap Mts Mts Aca Aluminios Cobres Aceros Sas Transfer Right Control Ami Trading Usa Consignee Parag Cmi Uniforms Rules Sea Waybill","18","214718","Ami Trade Inc","Usa 1875 Sw 22 St Miami Fl 33145 Ph:305-854-8890 Fax:305-854-2141"
"Dmk Usa Inc","D/B/A Tyri Americas 4917 Coye Drivestevens Point Wi 54481 Usa Tel: 715-344-8600 Fax: 715-344-8624, D B A Tyri Americas 4917 Coye Drivestevens Point Wi 54481 Usa Tel: 715-344-8600 Fax: 715-344-8624 Wi 54481 Us, D B A Tyri Americas 4917 Coye Drivestevens Point Wi 54481 Usa Phone: 715-344-8600 Wi 54481 Us","","Phone Numbers: 7153448600, 7153448624 --- Emails: ","United States","9","Los Angeles, Ca, Tacoma, Wa, Long Beach, Ca","Xiamen, Taipei","940599, 848291","Aluminum Led Housing Aluminum Led Housing, Aluminum Led Housing Aluminum Led Housing Aluminium Led Housing Bracket, Aluminum Led Housing Aluminum Led Housing Aluminum Led Housing Brac Ket Rtons","9","25732","Dmk Usa Inc","D/B/A Tyri Americas 4917 Coye Drive Stevens Point Por Tage Wisconsin United States 715 344 8600 Telex: 54481"
"Gq Investments Llc","3840 West 104 Street Suit 20 Hialeah Florida 33018 Usa Tel : 305 7027510","","Phone Numbers: 3057027510 --- Emails: ","United States","9","Miami, Fl","Yantian, Shekou","401019, 820551, 940591","Copper Wire Glass Component Steel Aluminu Aluminum Glass Wall Sconce Flush Mount Pier Mount, Glass Component Brass Component Steel Aluminum Ponent, Glass Component Led Component Brass Ponent Steel Aluminum Component","9","45930","",""
"Imperial Bag Paper Co Llc","255 Route 1 9 Jersey City Nj 07306 Tel: 1-347-213-7187, 255 Route 1 9 Jersey City Nj 07306 Tel: 1-347-213-7187 Fax: 1-347-213-7187, 255 Route 1 9 Jersey City Nj 07306 Tel:1-347-213-7187","","Phone Numbers: 13472137187 --- Emails: ","United States","9","New York/Newark Area, Newark, Nj, Miami, Fl","Pusan, Qingdao","760719, 790500, 760200","Aluminum Foil Roll Foil Sheet Interfolded Solid Wood Ams Contact Person Yuzhu Tang, Aluminum Foil Aluminum Foil Roll Ams Solid Wood, Aluminum Foil Aluminum Foil Roll Ams Solid Wood Contact Person Yuzhu Tang","17","191317","Speedier Shipping Inc","147-39 175Th Street Ste 168 Jamaica Ny11434 Contact:Kathie, 147-39 175Th Street Ste 168 Jamaica Ny11434 Contact:Kathie Tel: 718-244-8833, 147-39 175Th Street Ste 168 Jamaica Ny11434 Contactkathie"
"Cadwell Inc","1791 Blount Road Suite 906 Pompano Beach Fl 33069 Tel 561 376-1500, 433 Plaza Real Suite 275 Boca Raton Fl 33432 561 376-1500 561 777-4009, 433 Plaza Real Suite 275 Boca Raton Fl 33432 561 376-1500 Logistics@Cadwellinc Com","cadwellinc.com","Phone Numbers: 5613761500, 05617774009, 33432561376150 --- Emails: 376-1500 Logistics@Cadwellinc Com","United States","9","Port Everglades, Fl, San Juan, Puerto Rico","St. Thomas","760200, 761290","Aluminum Beams Aluminum Beams None, Aluminum Beams Aluminum Beams Scrap Recyclables, Aluminum Cable Scrap Aluminum Cable Recyclables","10","89366","Schnitzer Puerto Rico Inc","Road Pr-123 Final Playa Ward Ponce Pr 00731 Tel 787 718-9118"
"Duferco Steel Inc","100 Matawan Road Suite 400 T: 732-566-3130 F: 732-583-9406 Matawan Nj 07747-3916 Us Matawan Nj07747-3916Us, 100 Matawan Road Ste 400 Matawan N J 07747 Tel: 732-566-3130, 100 Matawan Road Suite 400 T: 732-566-3130 F: 732-583-9406 Matawannj 07747-3916 Us Matawan Nj07747-3916Us","","Phone Numbers: 7325663130, 7325839406 --- Emails: ","United States","9","Houston, Tx, Savannah, Ga, New Orleans, La","Kao Hsiung, Port Redon, All Other China (Taiwan) Ports","721061, 790500, 760120","Coils Aluminum Zinc Alloy Steel Sheet, Coils Prepainted Hot Dip Pct Aluminum Zinc Alloy Coated Steel Coil, Coils Aluminum Zinc Alloy Coated Stee Strip","0","1668185","Duferco Steel Inc","100 Matawan Road Suite 400 T: 732-566-3130 F: 732-583-9406 Matawan Nj 07747-3916 Us Matawan Nj07747-3916Us, 100 Matawan Road Ste 400 Matawan N J 07747 Tel: 732-566-3130, 100 Matawan Road Suite 400 T: 732-566-3130 F: 732-583-9406 Matawannj 07747-3916 Us Matawan Nj07747-3916Us"
"Elite Wheel Tire Distributors","3901 Riga Blvd Tampa Fl 33619 Tel:001-813-673-8393, 3901 Riga Blvd Tampa Fl 33619 Mr Ed Milani: 813 673-8393","","Phone Numbers: 0018136738393, 8136738393 --- Emails: ","United States","9","Tampa, Fl","Shanghai","760421, 870870","Aluminum Alloy Auto Wheels, Aluminum Alloy Auto Wheels China, Aluminum Alloy Auto Wheels Hub Caps","20","229350","Transfreight Express Lines","618 E South Street Suite 500 Orlando Fl 32801 Jesus Colondres"
"Frontier Metals Inc","820 Lincoln Blvd Middlesex Nj 08846 Usa Tel: 973-767-7726 / Fax: 973-302-85, 820 Lincoln Blvd Middlesex Nj 08846 Usa Tel: 973-767-7726","","Phone Numbers: 9737677726 --- Emails: ","United States","9","Port Everglades, Fl, New York/Newark Area, Newark, Nj","Rio Haina, Puerto Manzanillo","760200","Aluminum Scrap, Aluminum Scrap Unpackaged","16","167864","Cargoways Ocean Services Inc","555 Gellhorn Drive Houston Tx 77029 United States Tel: 713 980-9615"
"General Impact Glass & Hurricane Shutters Parts Inc","290 W 78Th Road Hialeah Fl 33014 Usemail Info@Generalimpact Com Tel 305 558 8103, 1770 Gordon Hwy Augusta Ga 30904 E Info@Generalimpact Com Tel +1 305 558 8103, 1770 Gordon Hwy Augusta Ga 30904 Tel +1 305 558 8103 Email Info@Generalimpact Com","generalimpact.com","Phone Numbers: 3055588103, +13055588103, +17862609016 --- Emails: Usemail Info@Generalimpact Com Tel, E Info@Generalimpact Com, E Info@Generalimpact Com Tel","United States","9","Port Everglades, Fl","Rio Haina, Caucedo","760421","Aluminum Profiles Slac Pkgs Aluminum Profiles None, Aluminum Profiles Slac Aluminum Profiles","14","145490","Customized Brokers Inc, Aj Freight Services, Customized Brokers","10205 Nw 108Th Ave Ste 1 Miami Fl 33178, 10205 Nw 108Th Ave Ste 1 Office 305 471-8989 Fax 305 471-8988 Miami Fl 33178 Us, 10205 Nw 108Th Ave Ste 1 Miami Fl 33178 Us"
"H.K. Techfloor Llc.","5767 W Oakland St Chandler Az 8522 6 Usa Attn Kevin Defoe Office1- 480-813-1007 Cell 1-480-580-8171, 1430 N Hobson St Gilbert Az 852 33 Usaattn Ms Kalee Gilberttel 480 813 1007, 5767 W Oakland St Chandler Az 8522 6 Usa Attn Kevin Defoe Office 1 -480-813-1007 Cell 1-480-580-8171","","Phone Numbers: 14805808171, 14808131007, 4808131007 --- Emails: ","United States","9","Long Beach, Ca, Houston, Tx, Oakland, Ca","Pusan","760320, 761090, 761520","Aluminum Structure, Aluminum Structure Partsaluminum Structure Partsaluminum Structure Partsaluminum Structure Partsaluminum Structure, Aluminum Structures","32","316546","1 Same As Consignee , 1 Same As Consignee, 1 Same As Consignee 2 Ship To Bayside Interiors Inc ","2 Ship To Pci Rfab2398 W Renner Rd Richardson Tx 75080Attn Juan A Lberto Rosalas-Avilatel 703 350, 2 Ship To Am Technical Solutions Durhan North Carolina 27703, 2 Ship To Menaul Warehouse 3101M Enaul Blvd Ne Albuquerque Nm 87107 Contact Information Patrick Salaz"
"Morimura Bros Inc","Toranomon Towers Office 1-28 Toranomon 4-Chome Minato-Ku Tokyo 105-8451 Japan Tel 03-3432-3539 Fax 03-3432-3540","","Phone Numbers: 0334323539, 0334323540 --- Emails: ","United States","9","Kodiak, Ak, Seattle, Wa, Tacoma, Wa","Vancouver, Bc","760429, 760421, 760521","Aluminum Alloy Aluminum Alloy Clad Sheet Plate Lic Type Nlr Sis Jpn Dav Ups Xxconsignee Continued Ngo Metal Morimura Xxxnotify Party Continued Ngo Metal Morimura Also Morimura Bros Tokai Bldg Meiekiminami Chome Nakamura Nagoya Japan Xxxxxxxxxxxxfreight Prepaidxxxxxxxx Shipped Board Must Indicate Below Shipped Board Vessel Name Voyage Loading Port Board Year Ups Idav Oexp Chb Lic Lic Type Nlr Sis Jpn Dav, Aluminum Alloy Extrusion Aes Shpr Ilaf Oexp Lic Type Nlr Fmc Chb Ups Partial Aluminum Alloy Extrusion Aes Shpr Ilaf Oexp Lic Type Nlr Fmc Chb Ups Partial Also Morimura Bros Tokai Bldg Meiekiminami Chome Nakamura Nagoya Japan, Aluminum Alloy Extrusion Lic Type Nlr Chb Ups Partial","13","36588","Morimura Bros Inc","Tokai Bldg Meiekiminami 1-Chome 16-30 Nakamura-Ku Nagoya 450-0003 Japan, Tokai Bldg Meiekiminami 1-Chome 16-30 Nakamura-Ku Nagoya 450-0003 Japan Tel 052-541-2141 Fax 052-541-2147, Toranomon Towers Office 1-28 Toranomon 4-Chome Minato-Ku Tokyo 105-8451 Japan Tel 03-3432-3539 Fax 03-3432-354"
"Preformed Line Products","1700 Woodhurst Lane Albemarle 28001 704 -984-4850 John Dech","","Phone Numbers: 28001704984 --- Emails: ","United States","9","Charleston, Sc","Cartagena","731210, 761490, 071331","Reels Aluminum Clad Steel Wire Galvanized Steel Wire Strand Acsr Severals Sae Agencia Aduanas Gama Nivel Cge Ped Exp Kvd, Reels Aluminum Clad Steel Wire High Carbon Asphalt Flooded Galvanized Steel Wire Strand Messenger Pport Severals Sae Agencia Aduanas Gama Nivel Cge Ped Exp Mjb, Wooden Reels Aluminum Clad Steel Wire Galvanized Steel Wire Strand Acsr Severals Sae Agencia Aduanas Gama Nivel Cge Ped Exp Mjl","9","174382","Expeditors International Clevaland Branch","Cleveland Ohio 44135, Ohio 44135 Cto: Lauren Marshal"
"Siber Facade Group Inc","230-7270 Market Crossing Burnaby B C V5J 0A2 Canadaattn Mr Surya Sun Dar1 778 288-2864, 230-7270 Market Crossing Burnaby Bc V5J 0A2 Canadaattn: Mr Surya Sundar+1 778 288-2864, 230-7270 Market Crossing Burnaby Bc V5J 0A2 Canada Attnmr S Urya Sundar 1 778 288-2864","","Phone Numbers: 17782882864, +17782882864, +17782282864 --- Emails: ","United States","9","Seattle, Wa, Tacoma, Wa","Pusan","281830, 761010, 830241","Aluminum Windows, Aluminum Baraluminum Bar, Aluminum Dooraluminum Door","33","146853","Siber Facade Group Inc, Mirae Investment Inc, Same As Consignee","230-7270 Market Crossing Burnaby B C V5J 0A2 Canadaattn Mr Surya Sun Dar, 230-7270 Market Crossing Burnaby Bc V5J 0A2 Canadaattn: Mr Surya Sundar+1 778 288-2864, 230-7270 Market Crossing Burnaby Bc V5J 0A2 Canada Attnmr S Urya Sundar 1 778 288-2864"
"Engineered Component Solutions Llc","309 Morris Ave Suite G Spring Lake Nj 07762 Phone 732 528 2237 X 105, 309 Morris Ave Suite G Spring Lake Nj 07762 Tel:732-528-2237 Fax:732-359-8488, 309 Morris Ave Suite G Spring Lake Nj 07762 Phone 732 528 2237 Fax:732-359-8488","","Phone Numbers: 7325282237, 7323598488 --- Emails: ","United States","9","Miami, Fl, New York/Newark Area, Newark, Nj, Savannah, Ga","Yantian, Ningpo, Shanghai","870880, 392220, 760900","Aluminum Cover, Aluminum Nut Crimp Ring Auto Shock Absorber Protective Sleeve Snap Ring Auto Shock Absorber Plastic Mount Auto Shock Absorber Bushing, Aluminum Tube","9","38547","Engineered Component Solutions Llc, Utc Overseas Inc","309 Morris Ave Suite G Spring Lake Nj 07762 Phone 732 528 2237 X 105, 309 Morris Ave Suite G Spring Lake Nj 07762 Tel:732-528-2237 Fax:732-359-8488, 309 Morris Ave Suite G Spring Lake Nj 07762 Phone 732 528 2237 Fax:732-359-8488"
"Extrusiones Metalicas Europea S L","C/ Parque De Las Marismas De Santoa 20 47013 Valladolid Esp B47725676 Rfc: Xexx010101000 Tel 34983511000, Parque De Las Marismas De Santona 20 47013 Valladolid Spain Cif Ba7725676 Ph +34 600 614118 Email: Amihaela@Extmet Com, C/ Parque De Las Marismas De Santo A 20 47013 Valladolid Esp B47725676 Rfc: Xexx010101000 Tel 34983511000","extmet.com, extmet.es","Phone Numbers: 34983511000, +34600614118 --- Emails: Amihaela@Extmet Com, Comercioexterior@Extmet Es","United States","9","Houston, Tx","Veracruz","760120, 401110","Billet Aluminio Aleado Billet Aluminum Alloy Hst, Aluminum Ingots Extrusion Under Alloy Hes Diameter Inches Null Length Without Ends Homoge Nized, Aluminum Ingots Extrusion Under Alloy Inche Diameter Inches Null Length Without Ends Homog Enized Aluminum Ingots Extrusion Under Alloy Inch Diameter Inches Null Length Without Ends Homogen Ized Aluminum Ingots Extrusion Under Alloy Inche Diameter Inches Null Length Without Ends Homog Enized","66","1203354","Extrusiones Metalicas Europea S L","C/ Parque De Las Marismas De Santoa 20 47013 Valladolid Esp B47725676 Rfc: Xexx010101000 Tel 34983511000, Parque De Las Marismas De Santona 20 47013 Valladolid Spain Cif Ba7725676 Ph +34 600 614118 Email: Amihaela@Extmet Com, C/ Parque De Las Marismas De Santo A 20 47013 Valladolid Esp B47725676Rfc: Xexx010101000 Tel 34983511000"
"Goldensee Limited","Rm 18 27/F Ho King Comm Ctr 2-16 Fayuen St Mongkokkl C/O 240 The Bluffs Austell Ga 30168 30168 Us, 703 Bartley-Chester Rdflanders Nj 07836 Usa Tel:732-881-6606 Email:Airocean@Baybrokerageus Com, C/O :Armstrong Logistic Inc Add:20301 E Walnut Dr N Walnut Ca 91789 Us Tel:732-208-8878","baybrokerageus.com","Phone Numbers: 3016830168, 7322088878, 7328816606 --- Emails: Airocean@Baybrokerageus Com","United States","9","Savannah, Ga, New York/Newark Area, Newark, Nj, Long Beach, Ca","Ningpo","870880, 871610, 281830","Aluminum Ladder Aluminum Ladder Aybrokerageus, Aluminum Ramp, Pressure Washers Pressure Washers Aluminum Ladder Henpeilin Bytopo","10","100849","Bay Brokerage","42832 Nys Route 12 Alexandria Bay Ny 13607 Ocean Department Tel:315-482-6161, 42832 Nys Route 12 Alexandria Bay Ny 13607 Ocean Department Tel:315-482-6161Email:Airocean@B@@@"
"Impak Corp","13700 S Broadway St Los Angeles Ca 90061 Tel : 310-715-6600 Fax : 323-297-5305, 13700 S Broadway St Los Angeles Ca 90061 Fax : 323-297-5305, Inc 13700 S Broadway St Los Angeles Ca 90061 Usa Tel : 310-715-6600","","Phone Numbers: 3107156600, 3232975305 --- Emails: ","United States","9","Los Angeles, Ca, Long Beach, Ca","Ningpo","842330, 281830, 760719","Aluminum, Aluminum Foil","10","67650","Impak Corp","13700 S Broadway St Los Angeles Ca 90061 Tel : 310-715-6600 Fax : 323-297-5305, 13700 S Broadway St Los Angeles Ca 90061 Fax : 323-297-5305, Inc 13700 S Broadway St Los Angeles Ca 90061 Usa Tel : 310-715-6600"
