"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Nissan Do Brasil Automoveis","Avenida Nissan 1500 Polo Industrialresende Rj Cnpj 04 104 117/0007-61 Contact C Onuki Telephone 055 41 3380-1097","","Phone Numbers: 0554133801097 --- Emails: ","United States","1","Houston, Tx","Tampico","940190","Nissan Vehicles Nissan Vehicles Wood Declaration Treated Certified Ncm Nissan Vehicles Nissan Vehicles Wood Declaration Treated Certified Ncm","3","15404","Nissan Do Brasil Automoveis Sttas","Do Brasil Assessoria E Consu L Em Com Rcio Exterior Rua Do R Cio 11 Andar Cnpj 06 270 668/0001-35 Contact C Onuki"
"Noatum Logistics Spain Sau","C/De La Mar Roja 52-60 Zal I 08040 Barcelona Spain Mail: Kaimases@Noatumlogistics Com","noatumlogistics.com","Phone Numbers:  --- Emails: Kaimases@Noatumlogistics Com","United States","1","Houston, Tx","Veracruz","940360","Wood Furniture","3","21470","Noatum Logistics Spain Sau","C/De La Mar Roja 52-60 Zal I 08040 Barcelona Spain Mail: Kaimases@Noatumlogistics Com"
"Norel S A","C/ Jesus Aprendiz N 19 1A Y B 28007 Madrid Spain Tax Id A2861780 Tel +34 915014041 Mail Infonorel Net","","Phone Numbers: +34915014041 --- Emails: ","United States","1","Houston, Tx","Veracruz","230990","Animal Nutrition Additives Animal Nutrition Additives Gustor Nrgy Treated Wood Transparent Plastic Film Each Pallet Super Super Super Polypropylene Each Bags Bags Paper Kraft Each","2","24864","X Tract Logistics S L U","C/Estrella Polar N 17 03007 Alicante Spain Tax Id B53978235 Tel +34 90255556 Mail Mexico Espxtractlogistics Com"
"Nouryon Pulp And Performance Ind Quimica Ltda","Rodovia Nouryon 707 Portao Itupeva Sao Paulo Brazilcep 13295-000 Cnpj 43 818 418/00 08-90 Tel 55551145918980","","Phone Numbers: 55551145918980 --- Emails: ","United States","1","Houston, Tx","Veracruz","291632","Dibenzoyl Peroxide Organic Peroxide Type Solid Dibenzoyl Peroxide Concentration Class Assigned Perkadox Wet Ung Fibreboard Plastic Bags Marine Pollutant Yes Dibenzoyl Peroxide Ems Ncm Mex Normex Sadt Organic Peroxide Type Solid Dibenzoyl Peroxide Marine Pollutant Wood Cargo Securing Handling Treated According Ispm Standard","2","20960","Nouryon Pulp And Performance Ind Quimica Ltda","Rodovia Nouryon 707 Portao Itupeva Sao Paulo Brazilcep 13295-000 Cnpj 43 818 418/00 08-90 Tel 55551145918980"
"Nuno Ferreira Cargas Internationaltda","Rua Prof Ernest Marcus 3601246-080 Sao Paulo-Sp/Brasilcnpj 56 277 197/0001-65 Atn Fabio Rodrigues Tel 0055112174-1000","","Phone Numbers: 00551121741000, 3601246080 --- Emails: ","United States","1","Houston, Tx","Veracruz","390210","Polypropylene Con Rollos Biax Orientada Polipropileno Tipo Elr Eup Rollos Calidad Rolls Biax Oriented Polypropylene Film Type Elr Eup Rolls Quality Ncm Wooden Processed Wood","1","16746","Nuno Ferreira Cargas Internationaltda","Rua Prof Ernest Marcus 3601246-080 Sao Paulo-Sp/Brasilcnpj 56 277 197/0001-65 Atn Fabio Rodrigues Tel 0055112174-1000"
"Page & Jones Inc","52N Jackson Street 36602 - Mobile Al Usa Phone: 251 4321646 Fax: 251 4342105","","Phone Numbers: 2514321646, 2514342105 --- Emails: ","United States","1","New Orleans, La","Tampico","440910","Slac Into Pine Moulding Ncm Prepa Morristown Agreement Waybill Ddp Theodore Usa Due Ruc Wood Was Treated Are Certified Method","2","19800","Page & Jones Inc","52N Jackson Street 36602 - Mobile Al Usa Phone: 251 4321646 Fax: 251 4342105"
"Pan Emirates Furniture P O Box","23197 Al Wahda Street-B Mr Saravanan Nadar Tel + 971 6 503 09 / 06 Fax +9716 5331906 Toll Fre","","Phone Numbers: +97165331906 --- Emails: ","United States","1","Houston, Tx","Veracruz","940360","Furniture Wood","1","2000","Pan Emirates Furniture P O Box","23197 Al Wahda Street-B Mr Saravanan Nadar Tel + 971 6 503 09 / 06 Fax +9716 5331906 Toll Fre"
"Panalpina Sa Gmbh As Agent For And","On Behalf Of Pantainer Hk Limited Nagelsweg 3720097 Hamburg Id De149147437 Ph 040237711476","","Phone Numbers: 040237711476 --- Emails: ","United States","1","Houston, Tx","Tampico","870892","Wood Molding Machine Pallet Wood Molding Machine Automotive Exhaust System Pallet Components Automotive Exhaust System Printed Paper Labels Printed Paper Labels Exhaust System Pallet Components Automotive Use Exhaust System","1","3134","Panalpina Sa Gmbh As Agent For And On Behalf Of Pantainer Hk Limited","Nagelsweg 3720097 Hamburg Id De149147437 Ph 040237711476"
"Panalpina Transportes Mundiales S","Bouchard 547 Suite 3 Buenos Aires 0000 Argentina Cuit:30-65907946-8","","Phone Numbers: 3065907946 --- Emails: ","United States","1","Houston, Tx","Veracruz","292143","Preparaciones Capilares Elleza Prop Shipping Name Corrosive Quid Ammonium Hydroxi Ethanolamine Limited Qua Ntity Class Oup Iii Marine Pollutan Wood Corrugated Fibre Ard Units Each Steel Bottles Allets Units Unit Label Suffix Closed Cup Limited Qua Ntity Ems Carga Imo Allets Units Units Fact Ura Pal Lets Units Units Factura Consolidated Cargo Legacy Ncm","1","16698","Panalpina Transportes Mundiales S Bouchard","547 Suite 3 Buenos Aires 0000 Argentina Cuit:30-65907946-8"
"Panalpina Transportes Mundiales Sa","Bouchard 547 Suite 3 Buenos Aires 0000 Argentina Cuit:30-65907946-8","","Phone Numbers: 3065907946 --- Emails: ","United States","1","Houston, Tx","Veracruz","330499","Pro Shipping Name Corrosive Iquid Ammonium Hyd Roxide Ethanolamine Limited Quantity Class Packi Group Iii Marine Llutant Wood Cont Aining Corrugated Fibre Board Nits Each Steel Bott Les Units Units Label Suffix Closed Cup Limited Quantity Ems Numberf Volume Units Pall Ets Units Factura Units Units Factura Tal Units Pallet Units Factura Volume Consolidated Argo Legacy Ncm","2","21240","Panalpina Transportes Mundiales Sa Bouchard","547 Suite 3 Buenos Aires 0000 Argentina Cuit:30-65907946-8"
"Panamerican Service Corp","1983 Nw 88Th Ct Ste 301 Time Zone: Est Peter Castro@Panamerican-Sc Com And","panamerican-sc.com","Phone Numbers:  --- Emails: Peter Castro@Panamerican-Sc Com And","United States","1","Port Everglades, Fl","Puerto Manzanillo","300850","Piece Breakbulk Generators Into Gener Ator Cat Trz Eso Tqfsl Ncm Ocean Exp Qtd Due Ruc Incoterm Dpu Wood Have Been Fumi Gated Heat Treated Meet Requiremen Ispm","0","4600","Panamerican Service Corp","1983 Nw 88Th Ct Ste 301 Time Zone: Est Peter Castro@Panamerican-Sc Com And"
"Philips Do Brasil Ltda","Otto Salgado 250 37002-970 Varginha Brazil Cnpj 61086336/0144-06","","Phone Numbers: 25037002970 --- Emails: ","United States","1","Houston, Tx","Tampico","730210","Terluran Each Terluran Ncm Inoffensive Chemical Product Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Wood Cargo Securingand Handling Treated According Ispm Standard","2","25550","Philips Do Brasil Ltda","Otto Salgado 250 37002-970 Varginha Brazil Cnpj 61086336/0144-06"
"Placci Danilo","Via Monti Canu N 43 07020 Palau Ot Italia C F Plcdnl66R30A191R P Iva 02200950398","","Phone Numbers: 02200950398 --- Emails: ","United States","1","Houston, Tx","Tampico","441033","Clay Decorative Figure Corn Leaf Smmall Mini Iron Figures Small Wood Frame Wooden Churumbela Ornament Metal Decorative Magnet Clay Decorative Figure","1","2500","Placci Danilo","Via Monti Canu N 43 07020 Palau Ot Italia C F Plcdnl66R30A191R P Iva 02200950398"
"Pneubras Comercio De Pneus","Rua Professor Hercliano Pires Cp 54400420 Tax-Id 08678386000105 Ctc Nelson Marques","","Phone Numbers: 08678386000105 --- Emails: ","United States","1","Houston, Tx","Veracruz","401170","Tires Tires Import License Required Wood Apply","1","5286","Pneubras Comercio De Pneus","Rua Professor Hercliano Pires Cp 54400420 Tax-Id 08678386000105 Ctc Nelson Marques"
"Polo Pneus Ltda","Avenida Osvaldo Reis Col Praia Brava Cp 88306773 Tax-Id 14752258000159","","Phone Numbers: 14752258000159 --- Emails: ","United States","1","Houston, Tx","Veracruz","401110","Tires Bulks Tires Import License Required Wood Apply","4","34476","Nclude Cnpj Only For Brazilian Destinations Polo Pneus Ltda","Avenida Osvaldo Reis Col Praia Brava Cp 88306773 Tax-Id 14752258000159"
"Prabo S R L","Nit It01005480197 Via Dellindustria 78 26016 Spino Dadda Cr Italy Ctc Eleonora Galmossi","","Phone Numbers: 01005480197 --- Emails: ","United States","1","Houston, Tx","Veracruz","280511","Sodium Carboximethylcellulose Sodium Carboximethylcellulose Carboximetilcelulosa Sodio Type Gelycel Gelycel Gelycel Encina Wood Conifer Wood Paperbags Each Paperbags","1","8070","Prabo S R L","Nit It01005480197 Via Dellindustria 78 26016 Spino Dadda Cr Italy Ctc Eleonora Galmossi"
"Prexx Comercio E Importacao Ltda","R Jose Paulo Da Silva 69 Casa 2 Sala 10 Centro Itajai - Sc 88302-110 Brasil Cnpj 18398145000158 Phone 5432176688","","Phone Numbers: 18398145000158, 5432176688 --- Emails: ","United States","1","Houston, Tx","Veracruz","350699","Plastic Film Tinuvin Fdl Ncm Pallet Wood Treated Certified","2","20567","Karina Industria E Comercio De Plasticos Ltda","Av Parana 2886 Sala A Distrito Industrial Leste Garuva - Sc 89248-000 Brasil Cnpj 51254159000505"
"Primeway 3700 Nw 124Th","Ave 139Coral Sprin Gsmiami Fl+1 954 860-3451","","Phone Numbers: +19548603451 --- Emails: ","United States","1","Houston, Tx","Bahias Ballenas","441113","Said Guarafiber Mdf Medium Density Fiberboard Standard Grade Ark Cac Crates Sheets Mdf Std Carb Phase Tsca Title Complia Tpc Fsc Mix Credit Scs Coc Mark Cac Crate Sheets Mdf Std Carb Phase Tsca Itle Compliant Tpc Fsc Mix Credit Scs Coc Ncm Reference Sdu Ncm Clean Boa Rdshipped Board Abroad Exporterfreight Agreementwood Spe Cies Southern Yellow Pine Pinus Elliottii Aeda From Brazil Product Wooden Pac Kage Processed Wood","4","54080","Miami International Logistics","8245 Nw 36Th Street Doral Fl 33166 Contact: Patrice A Kileypatr Ice Kiley@Miamiinternationallogisti"
"Procter & Gamble Do Brasil Ltda","Cnpj 59 476 770 0037 69 Estrada De Paulo De Frontin 1700 Rj Brazil","","Phone Numbers: 59476770003769 --- Emails: ","United States","1","Houston, Tx","Veracruz","846249","Titan Silver Ncm Woode Treated Certif Ied","1","10875","Hellmann Worldwide Logistics Do B","Av Dr Chucri Zaidan 80 9 A 11013 921 Santos Sao Paulo Sp Cp 04583 909"
"Qg Industries","Lafayette Esq Calle Concepcion 1 Santurce San Juan Pr 00909 Ctc Yenny M Gonzalez Tel 787-764-9404","","Phone Numbers: 7877649404 --- Emails: ","United States","1","San Juan, Puerto Rico","Tampico","700521","Mirror Glass Clear Silver Mirror Float Glass Bronze Gray Float Glass Clear Silver Mirror Float Glass Bronze Gray Float Glass End Cap Wood Espejo Claro Vitrosol Filtrasol Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Incolor Bronce Gris Tipo Float Mexico Volume","1","19901","Qg Industries","Lafayette Esq Calle Concepcion 1 Santurce San Juan Pr 00909 Ctc Yenny M Gonzalez Tel 787-764-9404"
"Qg Industries Inc","1221 Ave Ponce De Leon Rio Piedras San Juan Pr 00926-1305 Rif 0044955-0012","","Phone Numbers: 00449550012 --- Emails: ","United States","1","San Juan, Puerto Rico","Tampico","700529","Float Glass Clear Float Glass Cms Clear Float Glass End Cap Wood Cristal Flotado Claro Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Incolor Tipo Float Mexico Medidas Finales Carga Alto Mts Largo Mts Ancho Volume","1","24849","Qg Industries Inc","1221 Ave Ponce De Leon Rio Piedras San Juan Pr 00926-1305 Rif 0044955-0012"
"Rajkripal Lumbers Limited","Survey No 23 Nh 8A Mithi Rohar Gst: 24Aaacr8639K1Z1 Iec:0597025614 Pan:Aaacr8639K","","Phone Numbers: 0597025614 --- Emails: ","United States","1","Houston, Tx","Veracruz","440342","Fsc Teak Wood Round Logs Hoppusfsc Teak Wood Round Logs Hoppusfsc Teak Wood Round Logs Hoppusfsc Teak Wood Round Logs Hoppusfsc Teak Wood Round Logs Hoppusfsc Teak Wood Round Logs Hoppus Hoppus Volumen Hoppus Equiva Hubber","12","178326","Shree Madhavoverseas Pte Ltd","141 Cecil Street 08-04 Tung Ann Association Building Singapore - 069541 Uen:201111331N"
"Representaciones Y Distribuciones Iver S A","Av Las Torres 696 La Capitana Lurigancho Lima - Peru Ruc 20100337992 Phone 51-1","","Phone Numbers: 20100337992 --- Emails: ","United States","1","Houston, Tx","Tampico","320611","Titanium Dioxide That Bags Plts Tio Pure Titanium Dioxide Bags Each Mexican Export Tariff Titanium Dioxide Pigments Peru Tariff Pigmentos Base Dioxido Titanio Declared That Solid Wood Has Been Treated Marked Accordance International Standards Phytosanitary Measures Publication Ispm Vendors Frame Work Tax","1","20560","Representaciones Y Distribuciones Iver S A","Av Las Torres 696 La Capitana Lurigancho Lima-Peru Ruc 20100337992 F 511 6160109"
"Rhenus Piramide Comercio Exterior","Eireli Cnpj 00 271 682 0001-77 Rua Joaquim Floriano 960 - 5 Andar Phone  11 2101-5454 Itaim Bibi Sao Paulo","","Phone Numbers: 00271682000177, 1121015454 --- Emails: ","United States","1","Jacksonville, Fl","Tampico","391910","Break Bulk Tubos Acero Dimensiones Peso Unitario Intermediate Casing Joint Blue Thread Otector Wood Transportated Ncm Mafi Crtu Ctc Sinhue Bocane Gra Mobile Office Ext Booking Agent Navicorp Frontera Col Tizap Ciudad Dem Xico Xico","0","12247","Rhenus Piramide Comercio Exterior","Eireli Cnpj 00 271 682 0001-77 Rua Joaquim Floriano 960 - 5 Andar Phone  11 2101-5454 Itaim Bibi Sao Paulo"
"Robinson Lumber Company Inc","4000 Tchoupitoulas St New Orleans Attn: Dan Lennon 504 896-6133 Dle Marta Jimenez 504 896-6130 Import","","Phone Numbers: 5048966130, 5048966133 --- Emails: ","United States","1","New Orleans, La","Tampico","902230","Ipe Decking Tabebui Serratifolia Kiln Dried Fob Brazilin Port Destination Stination Charges Destinati Flush Both Ends Loader Under Deck Due Express Release Ncm Agreement Wood Totally Free Bark Fre From Live Plant Pests Kiln Dried Wooden Packa Treated Certified","2","22460","Robinson Lumber Company Inc","4000 Tchoupitoulas St New Orleans Attn: Dan Lennon 504 896-6133 Dle Marta Jimenez 504 896-6130 Import"
"Rohlig Logistics Brasil Ltda","Rua Alexandre Dumas 2100 -16 Andar Conj 162 Sao Paulo Sp Brasil Cep 04717-913 45 747 590/0001-59","","Phone Numbers: 04717913457475 --- Emails: ","United States","1","Houston, Tx","Veracruz","841590","Automotive Withautomotive Trispher Trispher Trispher Wooden Processed Wood Ncm","1","9757","Rohlig Logistics Brasil Ltda","Rua Alexandre Dumas 2100 -16 Andar Conj 162 Sao Paulo Sp Brasil Cep 04717-913 45 747 590/0001-59"
"Rubio Import Inc","Road 2 Km 119 9 Caimital Alto Aguadilla Puerto Rico 00603 Tax Id 66-0423470/Mrn No 0065301-0013 Ctc Cesar Rubio ++","","Phone Numbers: 00653010013 --- Emails: ","United States","1","San Juan, Puerto Rico","Veracruz","690390","American Brick Cartones Caja Espuma Floral Floricel Tabiques Cartones American Brick Solid Wood American Brick","1","1847","Rubio Import Inc","Road 2 Km 119 9 Caimital Alto Aguadilla Puerto Rico 00603 Tax Id 66-0423470/Mrn No 0065301-0013 Ctc Cesar Rubio X-X"
"Rugby Holdings Llc","6330 Providence Way Eastvale Ca 92880 John Mccree Jmccree@Rugbyabp Com","rugbyabp.com","Phone Numbers:  --- Emails: Mccree Jmccree@Rugbyabp Com","United States","1","Long Beach, Ca","Lazaro Cardenas","441232","Netto Birch Plywood Compo Site Wood Appearing Identified Descri Ptions Ontaining Carb Must Comply Eviro Nmental Protection Agen Tsca Title Standards Red Uce Formaldehyde Emissions Fro Compos Ite Wood Party Hardwoods Istribution Street Langley Anada","2","20416","Rugby Holdings Llc","6330 Providence Way Eastvale Ca 92880 John Mccree Jmccree@Rugbyabp Com"
"Sabra Inte Rnational Inc","300 71St Street Suite 43 0Miami B Each Fl 33141 Usfax: 305 868 544 7Contact: Freddy","","Phone Numbers: 3058685447 --- Emails: ","United States","1","Port Everglades, Fl","Bahias Ballenas","440320","Bundles Brazilian Lumber Pine Fence Pickets Pinus Elliotis Taeda Below Htusa All Wood Produ Including Runners Are Pine Woode Treated Certifiedfreight Col Lectfreight Agreementncm Naladi","16","180160","Tigers Global Logistics","10813 Nw 30Th St Bay 1 00 Miami F L 33172 Usaemail:Lourdes Perez@Go 2Tigers Comcontact: Lourdes Perez"
"Salgglas Zrt","H-3104 Salgotarjan Budapest Ut 29 Hungria Zip Code 3104 Tax Id Hu11207380 Contacto Hajas Beata 3632440655","","Phone Numbers: 3632440655 --- Emails: ","United States","1","Houston, Tx","Tampico","700521","Dark Gray Float Glass Dark Gray Float Glassdark Gray Float Glass Dark Gray Float Glassdark Gray Float Glass Dark Float Glass Dark Gray Float Glass End Cap Wood Cristal Flotado Filtraplus Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Gris Oscuro Tipo Float Mexico Volume Kgsdark Gray Float Glass Dark Gray Float Glass","4","69250","Salgglas Zrt","H-3104 Salgotarjan Budapest Ut 29 Hungria Zip Code 3104 Tax Id Hu11207380 Contacto Hajas Beata 3632440655"
"Schutz Gmbh & Co","Kgaa Schutzstrabe 12 D-56242 Selters Germany J Rgen Grass Ph +49 2626 77-7346","","Phone Numbers: +492626777346 --- Emails: ","United States","1","Houston, Tx","Veracruz","902230","Repair Piece Blow Mold Repair Wood Cms Lxwxh Piece Blow Mold Repair Wood Cms Lxwxh","1","6140","Schutz Gmbh & Co","Kgaa Schutzstrabe 12 D-56242 Selters Germany J Rgen Grass Ph +49 2626 77-7346"
"Serra Morena Comimportexp Ltda","Rua Guarabira 640 Ibiribeira Recifepe Brasil Codigo Postal 51160-140 57149643000542 Contacto Marcello Carvalho T 552127429723 Marcello Vi","","Phone Numbers: 5116014057149643, 552127429723 --- Emails: ","United States","1","Houston, Tx","Tampico","700530","Clear Float Glass Green Float Glass Wooden Treated Certified Ncm Clear Float Glass Green Float Glass Wooden Treated Certified Ncm Clear Float Glass Green Float Glass Clear Float Glass End Cap Wood Cristal Flotado Claro Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Color Clari Tipo Float Wooden Treated Certified Volume Ncm","7","116976","Serra Morena Comimportexp Ltda","Rua Guarabira 640 Ibiribeira Recifepe Brasil Codigo Postal 51160-140 57149643000542 Contacto Marcello Carvalho T 552127429723 Marcello Vi"
"Shaar Sales & Distribution Ltd","Emek Hefer Industrial Park 3877701 Israel Po Box 12085 Vat No 514986371 Mrs Miri Dayan Tel +972 73 7803500","","Phone Numbers: +972737803500 --- Emails: ","United States","1","Houston, Tx","Veracruz","292215","Wood Metalic Drums Triethanolamine Metalic Drums Triethanolamine Drums Palletized Fumigated Wood Tea Sail","1","20150","Shaar Sales & Distribution Ltd","Emek Hefer Industrial Park 3877701 Israel Po Box 12085 Vat 514986371 Mrs Miri Dayan Tel 972 73 7803500 Fax +972 73 7803501"
"Solamente Villa Ltd","Calle Point Drive Col Lanse Aux Epines C P 1110 Pais Grenada Ctc Rodolgo Gomez Tel 473 459 4388 Email Rodolfo89 Ggmail Com","","Phone Numbers: 4734594388 --- Emails: ","United States","1","Houston, Tx","Tampico","940360","Metal Doors Metal Doors Bundles Lighting Bundles Pools Wood Furniture Wood Forniture Wood Accessories","2","19032","Solamente Villa Ltd","Calle Point Drive Col Lanse Aux Epines C P 1110 Pais Grenada Ctc Rodolgo Gomez Tel 473 459 4388 Email Rodolfo89 Ggmail Com"
"Solutia Europe Bv","A Subsidiary Of Eastman Chemical Company Ottergemsesteenweg Zuid 707 9000 Gent Tax Id Be0460474440","","Phone Numbers: 0460474440 --- Emails: ","United States","1","Houston, Tx","Veracruz","320649","Lumber Ghe Gray Dipeg Lumber Has Been Heat Treated Compliance Regulation Solid Wood Ispm","1","7370","Solutia Europe Bv A Subsidiary Of Eastman Chemical Company","Ottergemsesteenweg Zuid 707 9000 Gent Tax Id Be0460474440"
"Southbay Srl","Sucursal Uruguay Tax Id# 213240240019 Luis Alberto De Herrera 1248 Torre 1 Office 901 World Trade Center Montevideo","","Phone Numbers: 213240240019 --- Emails: ","United States","1","Houston, Tx","Veracruz","610910","Apparel All Wood Cking Temu","1","242","Southbay Srl","Sucursal Uruguay Tax Id# 213240240019 Luis Alberto De Herrera 1248 Torre 1 Office 901 World Trade Center Montevideo"
"Styropek Chile Spa Tax Id","76493147-5 Carrascal Quinta Normal 3851 Santiago Rm - Santiago Chile Nicolas Bravo Tel 56 322609314","","Phone Numbers: 56322609314 --- Emails: ","United States","1","Houston, Tx","Tampico","441510","Wood Drums Drums Pallet Drums Each Kilogramo Aditivo Sudamerica Wooden Treated Certified","1","7240","Styropek Chile Spa","Tax Id 76493147-5 Camino A Quintero Quinta Regi N 201 Conc N V - Valparaiso Chile Tel 56 322609314 Nicolas Bravo"
"Tecno Sud America Ltda","Rua Tomazina 79 83325-040 Pinhais Pr Brasil Cnpj 03624173000179","","Phone Numbers: 03624173000179, 7983325040 --- Emails: ","United States","1","Houston, Tx","Veracruz","830610","Bells Campanas Partes Campanas Cocina Bells Kitchen Bells Wooden Applicable Does Wood Ncm","1","2118","Tecno Sud America Ltda","Rua Tomazina 79 83325-040 Pinhais Pr Brasil Cnpj 03624173000179"
"Tecnopolimeros S A","Cuit-No 30-70802219-1 Calle Olavarria 386 1878 01 Quilmes Argentina","","Phone Numbers: 3070802219 --- Emails: ","United States","1","Houston, Tx","Tampico","390330","Terluran Each Terluran Inoffensive Chemical Product Wood","2","25550","Tecnopolimeros S A","Cuit-No 30-70802219-1 Calle Olavarria 386 1878 01 Quilmes Argentina"
"Tecnotabla Llc","Xexx010101000 260538539 260 1St Avenue South Suite 200 Florida Ee Uu Cp 33701 Ctc James Allen T 727 364-4853 Jallenprot","","Phone Numbers: 01010100026053853, 7273644853 --- Emails: ","United States","1","Houston, Tx","Veracruz","200950","Mdf Wood Mdf Mdf Wood","8","99360","Landstar Global Logistics","1970 Rawhide Dr 316 Round Rock Tx 78681 Contact Becky Valadez Becky Valadezlandstarmail Com 956334 87 11 Tax Id 06-1266583"
"Terra Verde Supply Corp","3804 Cook Blvd Suite 15Chesapeake Va 23323-United States Raymac Iel@Triangulo Com Brattn: Ray Era","triangulo.com","Phone Numbers:  --- Emails: Raymac Iel@Triangulo Com Brattn","United States","1","Norfolk, Va","Bahias Ballenas","441875","Wood Floorin Amazon Oak Botanical Name Caryocar Asiliense Jatoba Botanical Name Hymenaea Ourbaril Sucupira Botanical Name Diplotro Pis Racemosa Muiracatiara Botanical Name Astronium Paraense Quaruba Botanical Name Qualea Dinizzi Cumaru Botanical Name Dipteryx Ferrea Ducke Ackages Samples Arqboxset Architect Plet Arqb Oxen Architect Complet Arqboxen Commercial Fvdt Tppmt Wooden Process Edshipped Boardfreight Ruc Ncm Kgport Loadin Gitapoa Brasil Port Discharge Norfol Usa Place Delivery Norfolk Usa","2","24140","Cv International Inc","1128 West Olney Roadnorfolk Va 2 3507Usacontact: Venetia Rayma Ciel@Terraverdesupply Comattn: Ra"
"Tmall Inc","385 S Lemon Ave#E 294 Walnut Califo385 S Lemon Ave#E 294 Walnut Califo86 Emai:Customs@Zj-Zhonghan Com","zj-zhonghan.com","Phone Numbers:  --- Emails: Customs@Zj-Zhonghan Com","United States","1","Houston, Tx","Lazaro Cardenas","940320","Bunk Trundle Bed Bunk Bed Trundle Bunk Bed Twin Twin Bunk Bed Twin Daybed Trundle His Wood Eight Singapore","2","19491","Dhy Shipping Line Inc","939 S Atlantic Blvd #207 Montereyp 939 S Atlantic Blvd #207 Montereyp Ax: 909 364-9573 Doc@Dhyshippi Ine Com; Allen@Dhyshi"
"Tradelink Wood Products Inc","215-B Industrial Avenue Greensboro Phone 336-230-2220 Contact: Jens Bursche","","Phone Numbers: 3362302220 --- Emails: ","United States","1","Savannah, Ga","Puerto Manzanillo","440690","Dipteryx Panamensis Myroxylo Balsamum Processed Woods","1","26790","Tradelink Wood Products Inc","215-B Industrial Avenue Greensboro Phone 336-230-2220 Contact: Jens Bursche"
"Transcargo Argentina Sa","Av Leandro N Alem 712 Floor 10 Capital Federal Buenos Aires Argentina C1001Aap Karla Flores 54115218-7500","","Phone Numbers: 541152187500 --- Emails: ","United States","1","Houston, Tx","Veracruz","841370","Centrifugal Pumps Wood Exclusive Use Centrifugal Pumps","1","3131","Transcargo Argentina Sa Av Leandro N Alem","712 Floor 10 Capital Federal Buenos Aires Argentina C1001Aap Karla Flores 54115218-7500"
"Tranzaction Trade Facilitation","Unit 4 Mirabel Industrial Estate Maple Street Pomona 1620 South Af Tax Id: 459 026 2368","","Phone Numbers: 4590262368 --- Emails: ","United States","1","New Orleans, La","Tampico","848071","Steel Mold Plastic Jection Molds Frame Molds Hot Runner Molds Stacks Cod Sud Wood Treated Certificated Treated Fumigated Certification","1","1988","Tranzaction Trade Facilitation","Unit 4 Mirabel Industrial Estate Maple Street Pomona 1620 South Af Tax Id: 459 026 2368"
"Unitrans Freight Systems","Piazza Xi Maggio No 8 57122 Leghorn It Tel 0039 0586 888336 Ctc Fabio Gianneti","","Phone Numbers: 00390586888336 --- Emails: ","United States","1","Houston, Tx","Veracruz","830629","Metal Bronze Marble Terracota Ormaments Bronze Marble Terracota Wood Iron Ornaments Wood Sculpture Iron Sculpture","1","389","Same As Consignee","No Address"
"Usina Fortaleza Industria E Comerci O De Massa Fina Ltda","Rodovia L Vio Tagliassachi Km 3 5 Parque Varanguera S O Roque Sp Inscr 653 053 717 111 Cep 18132-545","","Phone Numbers: 653053717111 --- Emails: ","United States","1","Houston, Tx","Tampico","252321","White Portland Big Bags Big Bags Tons Big Bags Tons White Portland Tolteca Cement Type Export Wood Treated Certified","13","251919","Usina Fortaleza Industria E Comerci O De Massa Fina Ltda","Rodovia L Vio Tagliassachi Km 3 5 Parque Varanguera S O Roque Sp Inscr 653 053 717 111 Cep 18132-545"
"Ventana Serra Do Brasil Ltda","Av Do Contorno 6500 Salas 803 E804 30110-044","","Phone Numbers: 80430110044 --- Emails: ","United States","1","Houston, Tx","Tampico","390300","Each Luran Ncm Inoffensive Chemicalproduct Expo Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Wood Cargo Securing Handling Treated According Ispm Standard","1","5362","Ventana Serra Do Brasil Ltda","Av Do Contorno 6500 Belo Horizonte / Mg - Brazil"
"Vidrios De Seguridad De Antioquia S A","Parque Industrial Norte B Door Number 102-103 Girardota Antioquia 811 035 393 Tel No 3178762698","","Phone Numbers: 3178762698 --- Emails: ","United States","1","Houston, Tx","Tampico","700529","Lear Float Glass Clear Float Glass Clear Float Glass End Cap Wood Cristal Flotado Claro Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Incolor Tipo Float Mexico Volume Clear Float Glass Clear Float Glass","4","50148","Lt Global Logistic","Nit 900 639 834-4 Direccion Cra 1 11-130 Ofichia Chia Telefono 8856040"
