"Supplier Name","Top Addresses","Supplier Websites","Supplier Contact Info","Supplier Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Aromaticos Quimicos Potosinos S A De C V","Av Circunvalacion Oriente No 225 Colonia Ciudad Granja Cp 45010 Zapopan Jalisco R F C, Av Circunvalacion Ote No 225 Col Ciudad Granja C P 45010 Zapopan Jalisco Aqp790728Ei8, Av Circunvalacion Ote No 225 Col Ciudad Granja C P 45010 Zapopan Jalisco Aqp790728Ei8Carlos","","Phone Numbers:  --- Emails: ","Mexico","5","Houston, Tx","Tampico","847439, 293399, 330129","Aceite Esencial Ajo Cebolla Pallet Carboard Aluminum Bottle Flammable Liquid Garlic Essential Oil Class Iii Marine Pollutan Emsnumber Flash Point Cas Pallet Carboard Aluminum Bottle Flammable Liquid Onion Essential Oil Class Iii Marine Pollutan Emsnumber Flash Point Cas Imo Class Proper Shipping Name Onion Essential Oil Emergency Name Dung Emergency Phone Imo Class Proper Shipping Name Garlic Essential Oil Emergency Name Dung Emergency Phone, Essential Oil Aluminum Bottle Flammable Liquid Garlic Essential Oil Class Iii Marine Pollutan Emsnumber Essential Oil Aluminum Bottle Flammable Liquid Onion Essential Oil Class Iii Marine Pollutan Emsnumber Essential Oil Aluminum Bottle Each Flammable Liquid Mustard Essential Oil Class Iii Marine Pollutan Emsnumber Flash Point Cas Emergency Name Carlos Alberto Garcia Emergency Phone Flash Point Cas Flash Point Cas, Essential Oil Conteniendo Carboard Aluminum Bottle Flammable Liquid Garlic Essential Oil Class Iii Marine Pollutan Emsnumber Flash Point Cas Carboard Aluminum Bottle Flammable Liquid Garlic Essential Oil Class Iii Marine Pollutan Emsnumber Flash Point Cas Carboard Aluminum Bottle Flammable Liquid Onion Essential Oil Class Iii Ems Flash Point Marine Pollutan Carboard Aluminum Bottle Flammable Liquid Garlic Essential Oil Class Iii Marine Pollutan Emsnumber Flash Point Cas","5","28222","Dullberg Konzentra Gmbh & Co, Dullberg Konzentra Gmgh & Co","Obenhauptstrabe 3 D-22335 Hambuego Germany // Tax Id De118979086 Tel 0049 405071114-293 Ctc- Mr K, Obenhauptstrabe 3D D-22335 Hamburg Germanytax Id 118979086Mr K Dung / Phone 0049 40507114-293"
"Basl Limited","Unit 1506A Cdw Building 388 Castl E Peak Road Tsuen Wan Hong Kong T El 852-25614977 20000, Unit 1506A Cdw Building 388 Castle Peak Road Tsuen Wan Hong Kong, Unit 1506A Cdw Building 388 Castl E Peak Road Tsuen Wan Hong Kong T El 852-25614977 00000","","Phone Numbers: 852256149772000, 852256149770000 --- Emails: ","China","5","Long Beach, Ca, Los Angeles, Ca, Savannah, Ga","Ningpo","761519","Aluminum Cookware, Aluminum Cookware Dawn Premium Fillable Kitchenbrush, Aluminum Cookware Universal Fillable Rfl","7","45668","Bradshaw International Inc","9409 Buffalo Avenue Rancho Cucamonga Ca 91730 Usa Telephone 1-909-476 -3884 Fax 1-909-476-3616 91730, 9409 Buffalo Avenue Rancho Cucamonga Ca 91730 Usa Telephone:1-909-476-3884 Fax:1-909-476-3616 Robyn Smith<Robyn Smith@Bradshawhome Com> 2Nd, 9415 Kaiser Way Fontana Ca 92335 Usa Telephone 1-909-476-3884"
"Century Distribution Systems Shen","Room 9-1 To 9-15 Ningbo Tiann Ing Mansion 138 Zhongshan Xi Road Haishu 99999","","Phone Numbers:  --- Emails: ","China","5","Norfolk, Va","Ningpo","281830, 761691, 900669","Cooks Essentials Forged Aluminum Everydacooks Essentials Forged Aluminum Everydacooks Essentials Forged Aluminum Everyda, Cook Essesntials Forged Aluminum Tip Good Housekeeping Stainless Steel Expandable Good Housekeeping Mini Bundt Pans, Cooks Essentials Forged Aluminum Grill Pancooks Essentials Forged Aluminum Grill Pancooks Essentials Forged Aluminum Grill Pancooks Essentials Forged Aluminum Grill Pan","5","42958","Geodis Usa The Navy Yard","5101 S Broad Street Philadelphia Pa 19112 Attn Patti Versace 19112, 5101 S Broad Street Philadelphia Pa 19112 Attn Andrew Vasquez Email Andrew Vas 19112"
"Crown Garden Furniture Co Ltd","Rm 2109 21/F C C Wu Bldg 302- 308 Hennessy Rd Wanchai Hong Kong Tel: 852-2138-1668 Fax:852-2877-, Rm 2109 21/F C C Wu Bldg 302-3 08 Hennessy Rd Wanchai Hong Kong T El 852-2138-1668 Fax 85 99999, Rm 2109 21/F C C Wu Bldg 302-3 08 Hennessy Rd Wanchai Hong Kong T El 852-2138-1668 Fax 852 99999","","Phone Numbers: 85221381668 --- Emails: ","China","5","New York/Newark Area, Newark, Nj, New York/Newark","Ningpo","940179","Chair Chair Outdoor Seats Aluminum Frames Covered Polyethylene Rattan Wicker Textile Covered Cushions Table Outdoor Aluminum Tables Polyethylene Rattan Wicker Cloudsuncrowngardennet Ext Contact Pat Gonzales Phone, Chair Outdoor Seats Aluminum Frames Covered Polyethylene Rattan Wicker Textile Covered Cushions Table Outdoor Aluminum Ables Polyethylene Rattan Wicker, Chair Outdoor Seats Aluminum Frames Covin Polyethylene Rattan Wicker Textile Covered Cushions Table Outdoor Aluminum Tables Polyethylerattan Wicker Cloudsuncrowngarden Outlook Katie Harvilchuck Phone Pat Gonzales","9","28383","Livingston International","5775 North Sam Houston Parkway We St Suite #150 Houston Tx 77086 U Sa Phone 832-353- 77086, 5775 North Sam Houston Parkway Wes T Suite #150 Houston Tx 77086 Us A Phone 832-353-3 77086, 5775 North Sam Houston Parkway West Suite #150 Houston Tx 77086 Usa Phone: 832-353-3020@@@"
"Dec Inc","No 399 Dongling Road Suzhou China, No 399 Dongling Road Suzhou City C Hina","","Phone Numbers:  --- Emails: ","China","5","Savannah, Ga","Shanghai","281820","Aluminum Oxide Powder","5","84825","Great Way Customs Brokerage 111Anza","Blvd Ste 415 Burlingame Ca 94010 Us 650-685-9888, Blvd Burlingame Ca 94010 U S 650-685-9888"
"Dragon Industrial Zjg Co Ltd","2313 2316 Room Injoy Plaza Yangshe Town Zhangjiagang City China, 2313-2316 Room Injoy Plaza Yangshe Town Zhangjiagang City China, 2313-2316 Room Injoy Plaza Yangshe Town Zhangjiagang City China Tel:8 6-512-88831198 Fax:86-512-58672811","","Phone Numbers: 8651258672811, 865128883119 --- Emails: ","China","5","Long Beach, Ca, Los Angeles, Ca","Shanghai","842860, 320417, 320620","Folding Stretcher Handles Aluminum Orange Flat Folding Stretcher Aluminum Orange Head Immobilizer Orange Deluxe Heavy Duty Stair Chair Wheels Yellow Deluxe Heav Duty Stair Chair Wheels Yellow Bat Battery Powered Track Stair Chair Yell Stair Chair Single Person Operation Yellow Stair Chair Wheels Orange Manual Track Stair Chair Wheels Foot Rest Yellow Cpr Rescue Mask Traction Splint Leg Adult Traction Splint Leg Pediatric Backboard Orange Inl Inw Inthick Off Pins Adjustable Length Plastic Scoop Stretcher Inl Inw Yellow Cpr Mask Face Shield Clear, Folding Stretcher Handles Aluminum Orange Flat Folding Stretcher Aluminum Orange Stair Chair Wheels Orange Manual Track Stair Chair Wheels Foot Rest Yellow Battery Powered Track Stair Chair Yellow Head Immobilizer Orange Deluxe Heavy Duty Stair Chair Wheels Yellow Traction Splint Leg Adult Est Occlusive Adhesive Dressing Openchest Wounds Heavy Duty Wall Bracket Sta Chair Yellow, Head Immobilizer Orange Traction Splint Leg Adult Traction Splint Leg Pediatric Stair Chair Single Person Operation Yellow Deluxe Heavy Duty Stair Chair Wheels Yellow Include Black Leg Strap Stair Chair Wheels Orange Stair Chair Wheels Blue Folding Stretcher Handles Aluminum Orange Deluxe Heavy Duty Stair Chair Wheels Yellow Aluminum Scoop Stretcher Silver Plastic Scoop Stretche Yellow Credit Damaged Yellow Scoop Stretcher","5","51654","Line 2 Design Inc","1500 Crafton Avenue Bldg 128 Ment One Ca 92359 909-798-1829, 1500 Crafton Avenue Bldg 128 Mento Ne Ca 92359 Tel: 909-798-1829, 1500 Crafton Avenue Bldg 128 Mentone Ca 92359 909 798 1829"
"Enkei Corp","Act Tower 26Fl 111-2 Itayamachi Nakaku Hamamatsu-City Phone:81 53 451-0120, Act Tower 26 Fl 111-2 Itayamachi Nakaku Hamamatsu-City Phone:81 53 451-0120, Act Tower 26Fl 111-2 Itayamachi Nakaku Hamamatsu-City Phone:81 53 451-7726","","Phone Numbers: 81534510120, 81534517726 --- Emails: ","Japan","5","Los Angeles, Ca","Nagoya Ko","870870","Cmau Generic Aluminum Wheel Waybill Arranged Way Bill, Tcku Generic Aluminum Wheel Waybill Arranged Way Bill, Tclu Generic Aluminum Wheel Hbl Mkotmk Waybill Arranged Way Bill","5","24635","Hre Performance Wheels","2611 Commerce Way Suite D Attn:Mr Roy Epperson Tel:760-598-1960 Fax:760-598-5885, 2611 Commerce Way Suite D Tel:760-598-1960 Fax:760-598-5885 Attn:Mr Roy Epperson, 2611 Commerce Way Suite D Vista Atten:Mr Greg Lenac Tel:760-598-1960 Fax:760-598-5885"
"Fujian Fuzhen Metal Packaging Co Ltd","Zhangzhou Taiwanese Investment Zone Fengshan Industrial","","Phone Numbers:  --- Emails: ","China","5","Seattle, Wa","Xiamen","262060","Aluminum Can Wood Which Have Been Fumigated Tianji Pang Alnapackagingco Yen Luu Alnapackagingco Tony Lin Alnapackagingco Kevinw Abshippingcanada, Aluminum Can Tianji Pang Alnapackagingco Yen Luu Alnapackagingco Tony Lin Alnapackagingco Kevinw Abshippingcanada, Aluminum Can Wood Which Have Been Fumigated Tianji Pang Alnapackagingco Yen Luu Alnapackagingco Tony Lin Alnapackagingco Kevinw Abshippingcanada Aluminum Can Wood Which Have Been Fumigated Tianji Pang Alnapackagingco Yen Luu Alnapackagingco Tony Lin Alnapackagingco Kevinw Abshippingcanada","28","110290","Alphabeta Shipping Ltd","1006-6888 Station Hill Drive Burnaby Bc V3N 4X5 Tel: 604-549-1918 Fax:"
"Gove Aluminium Finance Limited","Level 6 Triniti 3 39 Delhi Road North Ryde Nsw 2113 Australia, Level 6 Triniti 3 39 Delhi Road North Ryde Nsw 2113 Australia Abn: 45 001 860 073","","Phone Numbers: 45001860073 --- Emails: ","Australia","5","Baltimore, Md, Charleston, Sc, New Orleans, La","Yantian, Ningpo","760110, 760120","Aluminum Ingot Aluminum Ingot Primary Aluminium Billet Bundles Shipped Board Tax Michael Herman Geodis Olga Ratnikova Mitsubishicorp, Aluminum Ingot Aluminum Ingot Primary Aluminium Billet Bundles Shipped Board Tax Olga Ratnikova Mitsubishicorp, Aluminum Ingot Aluminum Ingot Primary Aluminium Ingot Pct Min Commodity Aluminium Brand Tomago Country Australia Bundles Shipped Board Mail George Jones Sgcib Americasops Concordltd Dryu Eghu Eghu Eitu Eitu Eitu Hmcu Tclu Tclu Tclu","89","1452831","Charter Brokerage, Geodis 5024 Campbell, Geo Wm Rueff Inc","125 Park Avenue Ste 1800 New York Ny 10017 Tel: 212 363-9300 Email: Metals@Charterbrokerage Net, 2709 Ridgelake Dr Suite 200 Metairie La 70002 Att: Claudia Melan Tel : 504 586-8994, Blvd Baltimore Md 21236 Attn: Michael Herman Ph:410-513-3514 Fax:410-513-3514"
"Harden Steel & Aluminium Factory M Sdn","Bhd Lot 400 Lorong Mak Mandin 5/1 Kawasan Perindustrian Mak Mandin 13400 Butterworth Penang Malaysia","","Phone Numbers:  --- Emails: ","Malaysia","5","Tacoma, Wa","Singapore","760429, 761090, 903130","Aluminum Profile Acefreightacefreight Acefreightacefreight, Aluminum Extrusion Aluminum Extrusion Acefreightacefreight Acefreightacefreight, Aluminum Profile Bundles Aluminum Profile Pgcv Scac Pgcv Hbl Pgcvkul Acefreightacefreight Acefreightacefreight","18","213194","Ctc Logistics Canada Inc","130-14351 Burrows Rd Richmond B C;V6V 1K9 Canada Direct Line 604-242-0932 Jas Per Hetel 604-207-6928 Ex 239X, 130-14351 Burrows Rd Richmond Tel 604-207-6928 Ex 239X B C;V6V 1K9 Canada Direct Line 604-242-0932 Jasper"
"Hengye International Development Co Ltd","Room 1011-1016 10/F Qilin Bldg No 1501 North Tiantong Rd Ningbo, Room 1011-1016 10/F Qilin Bldg No 1501 North Tiantong","","Phone Numbers: 1011101610 --- Emails: ","China","5","Seattle, Wa, Tacoma, Wa, Los Angeles, Ca","Ningpo","851310, 340700, 761699","Aluminum Phone Stand Aluminum Phone Stand Clay Kit Mail Cpl Dollarama Cpr, Cob Flashlight Cob Flashlight Dry Batteries Led Aluminum Flashlight Dry Batteries Mail Cpl Dollarama Cpr, Led Aluminum Flashlight Assorted Colour Clay Led Metal Flashlight Led Aluminum Flashlight Dry Batteries Mail Cpl Dollarama Cpr","5","44161","Dollarama L P, Canadian Pacific Logistics","5805 Avenue Royalmount Mont-Royal Quebec H4P 0A1 Canada Email: Traffic@Dollarama Com 1-514-737 1006@@@@, 1290 Central Parkway West Suite 600Mississauga On L5C 4R3 E-Mail: Cpl_Dollarama@Cpr Ca"
"Jiangmen Huaxiang Industrial Co Ltd","No 30 110-1 Dongqing North Road Huicheng Town Xinhui District Jiangmen City Guangdong China","","Phone Numbers:  --- Emails: ","China","5","Los Angeles, Ca","Yantian, Qingdao","760200, 760711, 760719","Aluminum Foil Basin Aluminum Foil Basin Plastic Reusable Food Aluminum Foil Basin Clear Lid Aluminum Foil Basin, Clear Cup Clear Cup Clear Cup Cup Lid Bamboo Chopsticks Aluminum Foil Lid Paper, Household Aluminium Foil Household Aluminium Foil Aluminum Laminated Lid","16","123672","Oceanland Service Inc","15241 Don Julian Road City Of Industry Ca 91745 Email:Pchiu@Oceanlandchb Com Attn:Pedro"
"Jiangsu Lidao New Material Co Ltd","No 1959 Longcheng Road Changzhou City Jiangsu Province China, No 1959 Longcheng Road Changzhou City Jiangsu Province China Tel: 13606129484","","Phone Numbers: 13606129484 --- Emails: ","China","5","Los Angeles, Ca, Tacoma, Wa, Everett, Wa","Shanghai, Hulutao","721061","Coated Aluminum Coil, Coated Aluminum Coilcoated Aluminum Coil Coated Aluminum Coil Client Tax Attn Andy Huo, Coated Aluminum Coilcoated Aluminum Coilcoated Aluminum Coil Coated Aluminum Coil Client Attn Andy Huo","21","335742","Cascadia Metals Ltd, J B Ellis & Co","7449 River Road Delta Bc Canadav4G 1B9 Tel:604-946-0916 Fax:604-946-0783 Attn: Helenm@Napsteel Com, 1230- 1188 West Georgia Street Vancouver Bc V6E 4A2 E:Mail: Ocean@Jbellis Com Tel: 604-408-7150 / Fax: 604 408-7175, 7449 River Road Delta Bc Canada V4G 1B9 Tel: 604-946-0916 Fax:604-946-0783 Helenm@Cmetals Com"
"Jinhua Sigma Industrial & Trade C","22G West Tower World Trade Buildin Jinhua Zhejiang P R China Tel:0086, 22G West Tower World Trade, 22G West Tower World Trade Tel:0086-579-82317985 /15905893163","","Phone Numbers: 00865798231798, 15905893163 --- Emails: ","China","5","Miami, Fl, New York/Newark Area, Newark, Nj, New York, Ny","Yantian","830242","Aluminum Furniture Sofa Aluminum Furniture, Aluminum Furniture Sofa, Aluminum Furniture Sofa Aluminum Furniture Table","5","2891","",""
"Monitex Venture Sdn Bhd","21 Jalan Perusahaan Jelutong 1 Fortune Park 11600 Jelutong Pulau Pinang Malaysia","","Phone Numbers:  --- Emails: ","Malaysia","5","Seattle, Wa","Kajang","760320","Said Aluminum Structure Solid Wood","14","135555","Us First Trade Inc","4336 Colden St Flushing Ny 11355 Email: Dylan Usfirst@Gmail Com, Add : 4336 Colden St Flushing Ny 11Email: Dylan Usfirst@Gmail Com"
"Nanjing Best International Co Ltd","Rm3311 E08-1 No 268 Jiqingmen Ave Nanjing 210017 Ave Nanjing 210017 Cn, Rm3311 E08-1-3311 No 268 Jiqingmen Ave Nanjing Jiangsu 210017 Ave Nanjing Jiangsu 210017 Cn","","Phone Numbers:  --- Emails: ","China","5","New York/Newark Area, Newark, Nj","Shanghai","761210, 280440, 281830","Aluminum, Aluminum Stem Top Cover Kiosk Aluminum Housing End Cap, End Cap Aluminum Lock","5","13908","Rpm Engineering Corp","2533 Aviator Drive Virginia Beach Va 23453 Tel:888-467-0818 Tel:888-467-0818, 2533 Aviator Drive Virginia Beach Va 23453 Tel: 888-467-0818 Tel: 888-467-0818"
"Ningbo Maijia Electronic Commerce Co Ltd","Tian Hong Building 14-1 14-3 Baisha Lu Street Cixi Zhejiang China, Tian Hong Building 14-1 14 -3 Baisha Lu Street Cixi Zhejiang China China","","Phone Numbers:  --- Emails: ","China","5","Savannah, Ga, Houston, Tx, Los Angeles, Ca","Ningpo","870899, 271019, 870892","Arm Bushing Kit Arm Bushing Kit Auto Fan Aluminum Battery Relocation Kit Radiator Condenser Cooling Fan Roof Rack Cat Tree Power Steering Pump Grille Turbo Charger Pillar Pull Handle Car Cover Engine Motor Trans Mount Led Headlight Conversion Kit Power Inlet Tie Down Binder Chain Power Cord Fog Light All Aluminum Radiator Pet Fence Glass Fiber Insulation Sleeve, Exhaust Pipe Exhaust Pipe Drywall Stilt Exhaust Pipe Snorkel Kit Exhaust Pipe All Aluminum Radiator Engine Motor Trans Mount Exhaust Pipe Drywall Stilt Exhaust Pipe Snorkel Kit Exhaust Pipe All Aluminum Radiator Engine Motor Trans Mount, Exhaust Pipe Suspension System Exhaust Pipe Cold Air Intake System Oil Pan Intake Manifold Power Steering Pump Grille Circuit Tester Fog Light Hand Winch Pillar Pull Handle Car Seat Covers Door Handle Coolant Tank Exhaust Pipe Limited Slip Locker Circuit Wiring Harness Sellotape Power Cord All Aluminum Radiator Radiator Cover Radiator Condenser Cooling Fan Kart Clutch Air Shock Engine Motor Trans Mount Led Headlight Conversion Kit Glass Fiber Insulation Sleeve","5","66033","Maxon Auto Corp","1700 Broadmoor Blvd Ne Buford Ga 30518 Attn:Kemper Tel:+1 626 689-5969, 1700 Broadmoor Blvd Ne Buford Ga 30518 Attn:Kemper Tel:+1 626 689 -5969 Email:Maxonbuford@Gmail Com, 5880 W Fuqua St Houston Tx 77085 Attn:Anna Tel:626-382-9168 Email:Maxonhouston@Gmail Com"
"Tan Lua Vang Rice Roller Co Ltd","C22-C24 Road No 6 Le Minh Xuan Industrial Park Binh Chanh Dist Ho Chi Minh City Viet Nam","","Phone Numbers:  --- Emails: ","Vietnam","5","Los Angeles, Ca, New Orleans, La, Houston, Tx","Vung Tau, Pusan, Shekou","843790","Spare Rice Mill Machine Rice Mill Rubber Roller Aluminum Drum Rodomax Light Green Tlv, Spare Rice Mill Machine Rice Mill Rubber Roller Aluminum Drum Rodomax Mber Tlv, Spare Rice Mill Machine Rice Mill Rubber Roller Aluminum Drum Rodomax Tlv","5","64710","Glenco Industrial Spare Parts Corp","8010 Tatun Water Way # 1 Miami Fl Usa 33141 Phone: 305 647 9081 - Email : Glenco Glenco@Yahoo Com, 8010 Tatun Water Way # 1 Miami Fl Usa 33141 Phone: 305 647 9081 - Email: Glenco Glenco@Yahoo Com Tax, Add: 8010 Tatun Water Way # 1 Miami Fl Usa 33141 Phone: 305 647 9081 - Email :"
"Thai Shing Ye Inter Marketing Co Ltd","41 Chan 16 Rd Section 2 Tung Wat Don Sathon Bangkok 10120 Thailand, 41 Chan 16 Rd Section 2 Tung Wat Bangkok 10120 Th Bangkok 10120 Th","","Phone Numbers:  --- Emails: ","Thailand","5","Savannah, Ga, Miami, Fl","Laem Chabang, Singapore, Vung Tau","220290, 210690","Coconut Water Conchita Coconut Juice Meat Easy Open Cans Lithographic Aluminum Tins Upc Coconut Water Taoro Coconut Milk Upc Coconut Water Conchita Coconut Juice Meat Sweetened Shrink Wrap Tray Easy Open Cans Lithographic Aluminum Tins Upc, Coconut Water Conchita Coconut Juice Meat Sweetened Shrink Wrap Tray Easy Open Cans Lithographic Aluminum Tins Upc Registration Coconut Water Conchita Coconut Juice Meat Unsweetened Easy Open Cans Lithographic Aluminum Tins Upc Coconut Water Taoro Coconut Water Pulp Sweetened Glass Bottle Upc, Coconut Water Taoro Coconut Milk Drink Nata Coco Glass Bottle Twist Off Cap Banana Flavor Upc Taoro Coconut Milk Drink Nata Coco Glass Bottle Twist Off Cap Mango Flavor Upc Taoro Coconut Milk Drink Nata Coco Glass Bottle Twist Off Cap Pineapple Flavor Upc Coconut Water Conchita Coconut Juice Meat Easy Open Cans Lithographic Aluminum Tins Upc Coconut Water Conchita Coconut Juice Meat Sweetened Shrink Wrap Tray Easy Open Cans Lithographic Aluminum Tins Upc Registration","12","190825","Conchita Foods Inc, Also Notify Party Conchita Foods Inc, Imperial Freight Brokers","10051 N W 99Th Avenue Suite 3 Medley Fl 33178 Attn Sixto Ferro Tel 305-888-9703 Fax 305-888-1020, 10051 N W 99Th Avenue Suite 3 Medley Fl 33178 Attn Sixto Ferro, 2287 N W 102Nd Place Doral Fl 331 72Tel : 305-592-6910 Fax : 305-569-1781 Contact : Ralph De La Rosa"
"U Brands Llc","27121 Calle Arroyo Suite 2220 San Juan Capistrano Ca92675, 27121 Calle Arroyo Suite 2220 San Juan Capistrano Ca 92675","","Phone Numbers:  --- Emails: ","China","5","Los Angeles, Ca, Baltimore, Md","Ningpo, Panama Canal ?C Caribbean","731700, 960820, 961000","Clear Pushpins Clear Pushpins Electroploned Push Pins Aluminum Long Pushpins Porous Tip Pen Celestial Floral White Liquid Chalk Markers Attn Tcs Team Teamtcs Djsintl, Clear Pushpins Clear Pushpins Oak Pushpins Sphere Walnut Pushpins Standard Map Pushpins Multicolor Animal Head Push Pins Aluminum Long Pushpins Electroploned Push Pins Magnetic Refrigeronor Sheet Attn Tcs Team Teamtcs Djsintl, Dry Erase Board Magnetic Monthly Dry Erase Board Magnetic Dry Erase Board Cork Board Gold Foil Arrow Print Magnetic Weekly Board Magnetic Chalkboard Frameless Tile Chore Dry Erase Board Clear Pushpins Oak Pushpins Sphere Walnut Pushpins Standard Map Pushpins Multicolor Animal Head Push Pins Aluminum Long Pushpins Animal Head Magnets Electroplated Push Pins Ctc Justin Smartt","5","4822","Djs International Services Inc","4215 Gateway Dr Suite 100 Colleyville Tx 76034 Phone: 972-929-8433 Fax: 972-929-8731@@@, 4215 Gateway Dr Suite 100 Colleyville Tx 76034 Phone: 972-929-8433 Fax:972-929-8731@@@"
"Wondong Trade Co Ltd","469-12 Dongtan-Daero Whasung-Si Gyunggi-Do 18478 Rep Of Korea, 469-12 Dongtan-Daero Whasung-Si Gy Nggi-Do 18478 Rep Of Korea","","Phone Numbers:  --- Emails: ","Democratic Peoples Republic Of","5","Los Angeles, Ca, Long Beach, Ca","Pyungtaek, Pusan","760611, 761699, 760612","Coil Pkgs Aluminum Sheets Coil, Aluminum Sheets Coil","4","111712","Far East Metals Inc","531 E Carson St Ste-D Carson Ca Tel 310 549-3046 Fax 310 549-5834, 531 E Carson Street Ste-D Carson Ca 90745 Usa Tel 310 549-3046 F"
"Yangzhou Juyuan Electronics Yuesheng","Road Flood Water Industry Concentration Area Baoying County Jinagsu Province China","","Phone Numbers:  --- Emails: ","China","5","Long Beach, Ca, Los Angeles, Ca","Shanghai","853669, 853222","Led Display Aluminum Electrolytic Capacitor Switch Tact Resistors Printed Circuit Boar Piezo Tranducer Connectors, Led Display Resistors Aluminum Electrolytic Capacitor Copper Wire Diameter Printed Cir Cuit Board Inductor, Printed Circuit Board Aluminum Electrolytic Capacitor Relay","5","39499","",""
